,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
group_96,0.95394279353072,0.11154923612117248,0.07152704542138014,0.0017584030268170511,0.00048141144801732073,0.8396675529887455,0.9998920882463861,0.12079531281449625,0.007579301056715965,0.14517978900369913,1.0,1.0,0.9999813254393329,1.0,4.323001013253557e-07
group_93,0.95394279353072,0.4104982550005462,0.26584930634274373,0.37319548691539295,1.2051221857566029e-06,0.9922810951154575,0.7020639101121808,0.7097960801725388,0.9992898705695642,0.9995482791897534,1.0,1.0,0.9999813254393329,1.0,0.996170195761983
nrdI_2~~~nrdI_1,0.95394279353072,0.11154923612117248,0.07152704542138014,0.0017584030268170511,0.00048141144801732073,0.8396675529887455,0.9998920882463861,0.12079531281449625,0.007579301056715965,0.14517978900369913,1.0,1.0,0.9999813254393329,1.0,4.323001013253557e-07
group_79,0.95394279353072,0.11154923612117248,0.07152704542138014,0.0017584030268170511,0.00048141144801732073,0.8396675529887455,0.9998920882463861,0.12079531281449625,0.007579301056715965,0.14517978900369913,1.0,1.0,0.9999813254393329,1.0,4.323001013253557e-07
group_13,0.95394279353072,0.11154923612117248,0.07152704542138014,0.0017584030268170511,0.00048141144801732073,0.8396675529887455,0.9998920882463861,0.12079531281449625,0.007579301056715965,0.14517978900369913,1.0,1.0,0.9999813254393329,1.0,4.323001013253557e-07
group_4692,0.9613516180858237,0.9993877471062519,0.9362618661826675,0.9755185624870413,0.9993239035485614,0.8693416659148189,0.08812054426063505,0.9605526419971548,0.9963812041236533,0.9389717170336783,1.0,1.0,0.9850455271453439,1.0,0.030193750667055316
tmung,0.9613516180858237,0.837653237828258,0.9384343442902694,0.6901383518578936,8.591415381762029e-07,0.8693416659148189,0.7554085352706684,0.9999521639683322,0.9815150888074211,0.6413656736580589,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
group_3923,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3921,0.9613516180858237,0.16059107868137612,0.09689718931834239,0.0007048147129911083,0.0012442335967759466,0.8693416659148189,0.9995376553951323,0.04707839955830331,0.02710377866970728,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
group_3901,0.9613516180858237,0.9890849111475871,0.6063133575260822,0.5522183066713702,0.9549393428939883,0.9926564986078577,0.9389260196144631,0.8546071773750022,0.9023484321925512,0.0023815430628235192,1.0,1.0,0.9850455271453439,1.0,0.9963693394430002
group_3809,0.9613516180858237,0.16059107868137612,0.09689718931834239,0.0007048147129911083,0.0012442335967759466,0.8693416659148189,0.9995376553951323,0.04707839955830331,0.02710377866970728,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
group_3789,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3777,0.9613516180858237,0.16059107868137612,0.09689718931834239,0.0007048147129911083,0.0012442335967759466,0.8693416659148189,0.9995376553951323,0.04707839955830331,0.02710377866970728,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
group_3696,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3695,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3685,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,4.291023708292005e-07,0.9999994755041407,0.7497406007302634,0.9923189196314486,0.9963812041236533,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,0.9970843170468552
group_3656,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3649,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3618,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3508,0.9613516180858237,0.9993877471062519,0.9993045530888768,0.999969431952922,0.8892774333327351,0.9963857068496895,0.8097805733136086,0.9999521639683322,0.7029204309824841,0.998252224568024,1.0,1.0,0.9999659654827132,1.0,0.9963693394430002
group_3497,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3475,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_3456,0.9613516180858237,0.9997947936647587,0.9993045530888768,0.804640723825633,0.9944213256165955,0.8693416659148189,0.906635673632175,0.7234738647830333,0.7860200408647524,0.6413656736580589,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
group_3393,0.9613516180858237,0.16059107868137612,0.09689718931834239,0.0007048147129911083,0.0012442335967759466,0.8693416659148189,0.9995376553951323,0.04707839955830331,0.02710377866970728,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
group_3313,0.9613516180858237,0.20320030922064503,0.11193091062743263,0.18821130840684397,0.999998181205708,0.3974996622711623,0.9389260196144631,0.8546071773750022,0.17366964433457902,0.09198198641104918,1.0,1.0,1.8455449115045973e-09,1.0,0.9970843170468552
cadX,0.9613516180858237,0.16059107868137612,0.09689718931834239,0.0007048147129911083,0.0012442335967759466,0.8693416659148189,0.9995376553951323,0.04707839955830331,0.02710377866970728,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
tnpC_2,0.9613516180858237,0.16059107868137612,0.09689718931834239,0.0007048147129911083,0.0012442335967759466,0.8693416659148189,0.9995376553951323,0.04707839955830331,0.02710377866970728,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
group_3110,0.9613516180858237,0.16059107868137612,0.09689718931834239,0.0007048147129911083,0.0012442335967759466,0.8693416659148189,0.9995376553951323,0.04707839955830331,0.02710377866970728,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
group_3080,0.9853869614811583,0.9637367893198684,0.06845271388625437,0.5522183066713702,5.303631395974187e-07,0.8693416659148189,0.9720251040764103,0.11254080749653912,0.9997332864829721,0.9389717170336783,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
ywnA,0.9613516180858237,0.20320030922064503,0.11193091062743263,0.18821130840684397,0.999998181205708,0.3974996622711623,0.9389260196144631,0.8546071773750022,0.17366964433457902,0.09198198641104918,1.0,1.0,1.8455449115045973e-09,1.0,0.9970843170468552
group_3076,0.9613516180858237,0.20320030922064503,0.11193091062743263,0.18821130840684397,0.999998181205708,0.3974996622711623,0.9389260196144631,0.8546071773750022,0.17366964433457902,0.09198198641104918,1.0,1.0,1.8455449115045973e-09,1.0,0.9970843170468552
essG_3,0.9613516180858237,0.20320030922064503,0.11193091062743263,0.18821130840684397,0.999998181205708,0.3974996622711623,0.9389260196144631,0.8546071773750022,0.17366964433457902,0.09198198641104918,1.0,1.0,1.8455449115045973e-09,1.0,0.9970843170468552
group_2905,0.9613516180858237,0.03223616286366311,0.8923272898804453,0.46251638451542754,0.7108071627441679,0.9926564986078577,0.7497406007302634,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
group_2876,0.9613516180858237,0.4516341831403554,0.2677447270062152,0.17717074135990876,0.9993239035485614,0.9963857068496895,0.9645718877942445,0.11254080749653912,0.781368800280255,0.9389717170336783,1.0,1.0,0.9999659654827132,1.0,0.9970843170468552
group_2871,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_2801,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,4.291023708292005e-07,0.9999994755041407,0.7497406007302634,0.9923189196314486,0.9963812041236533,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,0.9970843170468552
group_2779,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_2768,0.9613516180858237,0.16059107868137612,0.09689718931834239,0.0007048147129911083,0.0012442335967759466,0.8693416659148189,0.9995376553951323,0.04707839955830331,0.02710377866970728,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
lexA_1,0.9613516180858237,0.9997947936647587,0.9993045530888768,0.804640723825633,0.9944213256165955,0.8693416659148189,0.906635673632175,0.7234738647830333,0.7860200408647524,0.6413656736580589,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
group_2723,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.8693416659148189,0.9389260196144631,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.00023970142987607545,1.0,0.9970843170468552
group_2692,0.9613516180858237,0.03223616286366311,0.8923272898804453,0.46251638451542754,0.7108071627441679,0.9926564986078577,0.7497406007302634,0.5149071584113628,0.7860200408647524,0.9389717170336783,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
group_2673,0.9613516180858237,0.9997947936647587,0.9993045530888768,0.8240128846040463,9.547768888241264e-07,0.8693416659148189,0.906635673632175,0.9605526419971548,0.9963812041236533,0.9389717170336783,1.0,1.0,0.9999659654827132,1.0,0.9970843170468552
group_2635,0.9613516180858237,0.7887697630237914,0.6063133575260822,0.12145850469575581,0.999998181205708,0.8693416659148189,0.8097805733136086,0.9999521639683322,0.9023484321925512,0.998252224568024,1.0,1.0,0.9999659654827132,1.0,0.9970843170468552
group_2603,0.9853869614811583,0.9768416743076395,0.8755648786310773,0.9785984662364953,0.5619194658961777,0.09019260589846467,0.7497406007302634,0.7234738647830333,0.9815150888074211,0.9389717170336783,1.0,1.0,0.9999659654827132,1.0,0.9970843170468552
group_2597,0.9853869614811583,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.8892774333327351,0.9963857068496895,0.6191400011762027,0.9999521639683322,0.9815150888074211,0.09198198641104918,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
group_2576,0.9613516180858237,0.20320030922064503,0.11193091062743263,0.18821130840684397,2.9003168937966234e-08,0.9963857068496895,0.9389260196144631,0.8546071773750022,0.9963812041236533,0.998252224568024,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
group_2513,0.41170200615388575,0.20320030922064503,0.11193091062743263,0.18821130840684397,0.9549393428939883,0.8693416659148189,0.9999011687778141,0.5149071584113628,0.9963812041236533,0.998252224568024,1.0,1.0,0.9850455271453439,1.0,0.9963693394430002
group_2444,0.9853869614811583,0.837653237828258,0.9957695422030973,0.6901383518578936,0.9993239035485614,0.9926564986078577,0.7497406007302634,0.9999521639683322,0.9023484321925512,0.6413656736580589,1.0,1.0,0.058058139615884845,1.0,8.236393421541613e-07
group_2424,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.9944213256165955,0.9963857068496895,0.8972454644814976,0.9999521639683322,0.9815150888074211,0.998252224568024,1.0,1.0,0.03492689885838059,1.0,0.9970843170468552
recT_1~~~recT,0.9613516180858237,0.338944417933135,0.3743888109153278,0.18821130840684397,0.8892774333327351,0.9963857068496895,0.9543146529951385,0.5149071584113628,0.9815150888074211,0.998252224568024,1.0,1.0,0.005448329863886962,1.0,0.9970843170468552
group_2370,0.9853869614811583,0.9768416743076395,0.6738947916071382,0.9626241090594002,0.8892774333327351,0.9963857068496895,0.9720251040764103,0.7234738647830333,0.9815150888074211,0.9389717170336783,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
group_2359,0.9613516180858237,0.9768416743076395,0.9993045530888768,0.961093256256378,8.591415381762029e-07,0.9999994755041407,0.9389260196144631,0.36032304596418574,0.9997332864829721,0.6413656736580589,1.0,1.0,0.9999659654827132,1.0,0.9963693394430002
group_2338,0.9853869614811583,0.9997947936647587,0.9451729234275981,0.9633095158226126,0.8892774333327351,0.9963857068496895,0.9891476382667465,0.9605526419971548,0.9997332864829721,0.998252224568024,1.0,1.0,0.9850455271453439,1.0,0.9963693394430002
group_2293,0.9613516180858237,0.7887697630237914,0.5990585223303675,0.35909349050295997,0.332596607784576,0.8693416659148189,0.8097805733136086,0.9923189196314486,0.45846957773430486,0.09198198641104918,1.0,1.0,0.9246621319226017,1.0,4.732092072156893e-08
group_2281,0.9613516180858237,0.9890849111475871,0.6063133575260822,0.37315778027223506,0.9993239035485614,0.3974996622711623,0.709371026762968,0.9999521639683322,0.9815150888074211,0.09198198641104918,1.0,1.0,0.9999659654827132,1.0,0.9963693394430002
group_2263,0.9613516180858237,0.20320030922064503,0.35696030052660627,0.18821130840684397,0.9944213256165955,0.9963857068496895,0.8972454644814976,0.9923189196314486,0.9997332864829721,0.998252224568024,1.0,1.0,0.03492689885838059,1.0,0.9970843170468552
qacA~~~qacA_1~~~qacA_2,0.9853869614811583,0.3621880983678701,0.7063590756796032,0.4652445836444058,0.8892774333327351,0.9999994755041407,0.3914532564805285,0.9999521639683322,0.4675536120316267,0.9389717170336783,1.0,1.0,0.9999659654827132,1.0,0.9970843170468552
group_2251,0.9613516180858237,0.7887697630237914,0.5990585223303675,0.8803808438299471,0.9944213256165955,0.8693416659148189,0.3914532564805285,0.9605526419971548,0.7029204309824841,0.6413656736580589,1.0,1.0,0.9850455271453439,1.0,0.5352995116547081
group_2230,0.9613516180858237,0.9997947936647587,0.9993045530888768,0.804640723825633,0.9944213256165955,0.8693416659148189,0.09016616106773385,0.9605526419971548,0.9815150888074211,0.998252224568024,1.0,1.0,0.9999659654827132,1.0,0.9963693394430002
group_2224,0.9613516180858237,0.9977264160754854,0.13205490723198426,0.9964964811628524,0.332596607784576,0.8693416659148189,0.3914532564805285,0.9999521639683322,0.1874892245327181,0.998252224568024,1.0,1.0,0.9999659654827132,1.0,4.732092072156893e-08
group_2193,0.022413775348994226,0.9261876303353069,0.6738947916071382,0.8327038427825504,0.9993239035485614,7.010930055208315e-07,0.7497406007302634,0.9923189196314486,0.9963812041236533,0.6413656736580589,1.0,1.0,0.9246621319226017,1.0,0.9970843170468552
group_2184,0.9853869614811583,2.8266921832841614e-06,0.7063590756796032,0.6901383518578936,0.999998181205708,0.9999994755041407,0.9995376553951323,0.7234738647830333,0.9023484321925512,0.998252224568024,1.0,1.0,0.9246621319226017,1.0,9.268826527594863e-07
group_2163,0.9853869614811583,0.1634886001106022,0.1363264424685548,0.18821130840684397,0.999998181205708,0.9963857068496895,0.906635673632175,0.7234738647830333,0.781368800280255,0.9389717170336783,1.0,1.0,0.9999659654827132,1.0,0.9970843170468552
group_2109,0.41170200615388575,0.7887697630237914,0.030297419722774315,0.23854534159983276,0.5619194658961777,0.8693416659148189,0.6191400011762027,0.36032304596418574,0.9997332864829721,0.9389717170336783,1.0,1.0,0.9850455271453439,1.0,0.9970843170468552
