,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
group_1630,0.000143971,0.049189787,4.28E-05,1.11E-05,0.175492669,0.999896498,0.720522944,0.0015563,0.998837531,0.771174268,1,1,0.998617116,1,8.04E-40
group_1631,0.830530553,0.407241965,1.77E-06,4.34E-05,0.166221444,0.999999791,0.940591828,0.097451032,0.999948999,0.109792344,1,1,0.704126854,1,0.000936523
group_1633,0.893378466,0.217461252,0.000383878,4.10E-05,0.770343652,0.999976394,0.931550188,0.002491246,0.999687171,0.958689355,1,1,0.390387167,1,0.073429336
group_1638,0.99467541,0.694421524,1.28E-09,0.248768312,0.999986454,1,0.574234791,0.633507147,1,0.833818617,1,1,0.999999999,1,0.992023952
group_1639,0.724779433,1.16E-06,1.95E-11,1.14E-08,0.042269572,0.999980539,0.300987192,0.177090343,0.919846579,0.018862389,1,1,0.130679087,1,1.96E-24
group_1640,0.972202311,0.517483069,0.000263692,0.02274721,0.490774645,0.889208,0.319902155,0.114119962,0.999854548,0.099971913,1,1,0.132776435,1,6.84E-18
group_1649,0.004237124,0.522405516,0.009586566,9.06E-05,0.009024607,0.833384137,0.933682888,0.058876087,0.99966356,0.053567834,1,1,0.935402512,1,0.644766439
group_1650,0.371030954,0.3702352,0.000180099,0.001680558,0.263455113,0.996114853,0.911017183,0.630948564,0.999960454,0.375879401,1,1,0.00121284,1,0.999999915
group_1651,0.131899128,0.137050491,1.61E-05,6.78E-09,2.65E-15,0.999982929,0.97710512,0.004004484,0.999873364,0.118502075,1,1,6.29E-05,1,6.17E-26
group_1654,0.329330214,0.007729446,0.011683986,2.84E-06,0.00827578,0.96698538,0.856210869,0.263890989,0.903478463,0.424264243,1,1,0.57484072,1,6.54E-08
group_1655,0.898408318,0.967553063,0.02347263,0.000207786,0.125863086,0.600975902,0.99999827,0.818754455,0.145152778,0.478991278,1,1,1.88E-11,1,8.56E-30
group_1663,0.198048343,0.612847697,0.002407037,0.085310343,0.990162561,0.999999901,0.875440413,0.688077871,0.999814392,0.995090045,1,1,0.484247204,1,2.63E-25
group_1666,0.993844939,0.070883169,0.000262057,0.00408817,1.79E-23,1.18E-08,0.980650686,0.000440094,0.999999563,0.576824866,1,1,0.823043705,1,0.940397204
group_1667,0.083999221,0.999987437,0.132941992,0.299727393,3.47E-37,0.002935244,0.999937641,0.988364787,1,0.190273928,1,1,0.736508277,1,0.024716232
group_1669,0.326531379,0.130255005,0.00465694,8.30E-05,0.253322781,0.990140579,0.954273184,0.36709237,0.947148221,0.975597154,1,1,0.620697177,1,7.84E-42
group_1675,0.991871665,0.977571611,0.003899584,0.002747116,0.991954143,0.999999986,0.680294661,0.537280777,0.081623086,0.448287927,1,1,0.683161145,1,1.32E-28
group_1683,0.626419386,0.00049498,6.28E-07,0.000230408,0.41937272,0.999652657,0.037274211,0.078665445,0.969674895,0.763128027,1,1,0.978615328,1,1.19E-11
group_1684,0.977666347,0.009261923,3.72E-06,2.27E-07,0.980505363,0.001500579,0.068986911,0.007772539,0.999674829,0.984670777,1,1,0.535532054,1,6.98E-39
group_1696,0.57902807,0.325113623,0.000656732,0.000100592,0.000300613,0.528313815,0.863936953,0.187477125,0.413138813,0.894210983,1,1,0.729202011,1,8.06E-46
group_17,0.821143719,0.771249171,0.033274237,0.057010567,1.45E-41,0.99989642,0.582983977,0.000398785,0.998866399,0.944631519,1,1,0.984967904,1,7.86E-07
group_1704,5.08E-05,0.427889578,0.189028461,0.258633705,0.994506939,0.097493765,0.76241777,0.969319808,0.040495642,0.999913493,1,1,0.611779715,1,0.999999945
group_1705,0.845350681,0.000857923,0.000351001,0.000480188,0.988849494,1.10E-06,0.999999912,0.151587434,0.9894081,0.85544554,1,1,0.973734954,1,0.999999999
group_1706,0.327173018,0.201071703,4.89E-09,6.80E-05,0.001996175,0.966608871,0.905347246,0.06318928,0.9998846,0.04864565,1,1,0.251169751,1,0.999573236
group_1707,0.554989838,0.836345963,0.038321861,0.001861865,0.297764947,0.999718565,0.998909256,0.900769495,0.999875705,0.280775249,1,1,0.082368456,1,0.303740183
group_1712,0.293300882,0.049328738,5.19E-05,0.062316799,0.391799188,0.833667356,0.999991473,0.214444858,0.99999707,0.389353673,1,1,0.999150309,1,2.64E-59
group_1713,1.00E-07,0.052094975,2.22E-05,0.061030056,0.293768534,2.16E-05,0.946903868,0.824279104,0.575324888,0.993467019,1,1,0.875336486,1,0.999260602
group_1715,0.623912602,7.78E-07,5.55E-09,1.90E-12,0.011434941,0.997933361,0.219033865,0.030854203,0.97657285,0.498853746,1,1,0.758522516,1,3.27E-25
group_1717,0.068022635,0.004866079,2.18E-05,1.31E-07,0.242389384,0.999999986,0.183269116,0.121550656,0.9559288,0.547262901,1,1,0.584129938,1,0.897606649
group_1718,0.986547093,5.99E-05,1.85E-05,2.18E-05,0.450031164,0.999294017,0.341774986,0.000198098,0.999857225,0.593801369,1,1,0.35806951,1,1.70E-17
group_1726,0.493308386,0.949152299,0.073830591,0.797571131,0.295202779,1.77E-29,0.995900965,0.941784816,0.959000053,0.109138301,1,1,0.128861689,1,0.025818518
group_1729,0.499727312,0.813669065,0.192729157,0.001705209,0.106898751,0.958122924,0.963056406,0.007187215,0.997777639,0.875597522,1,1,0.92250472,1,0.999299231
group_1730,0.992922889,0.163291437,8.48E-10,0.000278267,0.927312108,0.999320693,0.492157093,0.015814922,0.999999696,0.635653425,1,1,0.948134573,1,0.999996898
group_1731,0.222617867,2.26E-37,0.000664963,0.053492112,1.39E-35,0.852505849,0.972630892,0.30684914,0.999999994,0.940830726,1,1,3.37E-06,1,0.486213472
group_1733,0.073459238,0.000318186,3.84E-08,8.49E-15,0.022353792,0.904288045,0.127993105,2.68E-05,0.987051071,0.053707279,1,1,0.568940864,1,7.28E-24
group_1735,0.19954528,2.26E-07,1.85E-13,1.73E-13,1.04E-22,0.999760806,0.778643211,0.013573442,0.999414764,0.332777344,1,1,0.999983392,1,5.24E-18
group_1757,0.008502672,0.637530402,0.632554094,0.655012885,0.999951529,0.999999167,0.94527353,0.978022776,0.999999822,0.434614531,1,1,0.993704083,1,0.864024954
group_1766,0.887267947,0.120609539,0.000238197,2.85E-07,0.017364674,0.000102263,0.787641752,0.021248649,0.035319131,0.527719954,1,1,0.97530839,1,3.41E-06
group_1768,0.997322117,0.547800514,0.001748241,0.052968778,0.293836213,0.99999985,0.884881532,0.519306183,0.999999997,0.520906906,1,1,0.995762983,1,0.642001933
group_1771,0.999256774,0.073094151,0.001782727,0.008096644,0.488864064,2.71E-05,0.619213788,0.315053357,0.999982871,0.984607169,1,1,0.001573477,1,0.001151211
group_178,0.276811876,0.040071045,0.000129542,0.000162022,0.280880632,0.999861445,0.82082754,0.983207313,0.999343267,0.968107448,1,1,0.886393635,1,0.969311843
group_1783,0.857644587,0.007835502,5.30E-05,6.28E-10,0.305009115,0.906689178,0.904056877,0.015238257,0.999972428,0.913759102,1,1,0.966625205,1,0.000369911
group_1793,0.976620455,0.000800616,9.42E-06,8.57E-06,0.619831582,0.999698033,0.944899257,0.088679406,0.99995687,0.978504949,1,1,0.999588747,1,8.27E-09
group_1806,0.999999986,0.009026822,0.000588803,0.058041404,0.897503938,0.306675366,0.984888555,0.619928112,1,0.990402361,1,1,0.067827307,1,0.941339331
group_1812,0.990217882,0.711044285,0.11091107,0.308692337,0.982662917,0.999999463,0.226972288,0.732845768,0.999509255,0.492650367,1,1,0.883038497,1,0.999995609
group_1814,0.967426602,0.222955435,0.004246598,0.103735126,0.374638269,0.69472908,0.626699862,0.544355427,0.999771042,0.749083162,1,1,0.212896707,1,0.871755479
group_1821,0.504681807,0.496144225,0.026765069,7.40E-06,0.996550782,0.988870192,0.593652421,0.000238156,0.998526472,0.922969874,1,1,8.08E-06,1,0.996307478
group_1844,0.20475874,0.00154636,8.02E-07,2.06E-11,3.41E-17,0.999161732,0.362727299,0.074672775,0.999986086,0.472785485,1,1,0.529590162,1,1.25E-23
group_1877,0.983289833,0.000107171,9.06E-05,0.003019887,0.020146443,0.030682205,0.347562997,0.516233538,0.999315928,0.802395038,1,1,0.29044907,1,0.921541103
group_1885,0.505782781,0.073035302,3.55E-06,2.45E-08,0.205148233,0.999380919,0.835953915,0.002218023,0.612557054,0.094786095,1,1,0.263729014,1,0.090375242
group_1888,0.994651758,0.736811657,0.00962942,0.527391997,0.67831384,0.367184302,0.996945504,0.628574569,0.999479292,0.956163789,1,1,0.133522761,1,4.37E-23
group_19,0.007812978,0.002709722,0.00316081,0.021784496,0.476489558,0.168446852,0.583373592,0.082604514,0.936596815,0.963368836,1,1,0.19268333,1,0.297055911
group_1910,0.95886426,0.070694778,0.034867231,3.64E-07,5.77E-05,9.35E-18,0.870652169,0.279250677,0.860437041,0.13935633,1,1,0.029880516,1,6.08E-23
group_1933,0.005624666,1.42E-05,3.22E-07,7.22E-08,7.41E-06,0.998877042,0.511752047,0.562594571,0.839869983,0.537070781,1,1,0.067832942,1,5.48E-28
group_1935,0.13279742,0.273027198,0.047274209,0.004256181,4.55E-05,0.999915588,0.924719653,0.03499394,0.999993478,0.860355423,1,1,0.149335149,1,0.59989031
group_195,0.025456778,7.22E-07,1.87E-05,9.03E-08,0.007411765,0.070046946,0.792067962,0.04859412,0.99998403,0.639741098,1,1,2.04E-10,1,0.54269238
group_198,0.990383856,0.615627346,0.00796089,6.90E-05,4.12E-05,0.561414643,0.935847702,0.910068189,0.824670579,0.597811043,1,1,0.007868512,1,2.26E-51
group_199,0.891683586,0.555477405,0.000904799,1.62E-06,0.928271828,1.29E-38,0.578037771,0.027505349,0.867132661,0.481503449,1,1,0.221148566,1,1
group_2010,0.93618197,0.231348445,0.367991013,0.000806721,0.926143735,0.999998482,0.99986989,0.098848971,0.91350175,0.153946136,1,1,0.999998865,1,1.23E-06
group_2025,0.915400536,7.42E-06,3.13E-10,2.70E-13,0.00045251,0.384009272,0.460441356,0.000188391,0.907241015,8.91E-05,1,1,0.029600284,1,0.420278828
group_2029,0.998436262,0.260387066,0.030664338,0.175254457,0.989309404,0.829748336,0.909217953,0.533723498,0.999992041,0.988534251,1,1,9.51E-07,1,0.999996909
group_2041,0.689738261,0.045200931,2.19E-05,0.012107372,0.749234627,0.999969302,0.583854345,0.033754365,0.000355766,0.993010742,1,1,0.999811929,1,0.009882192
group_2054,0.999998953,0.189404167,0.054940688,0.00530106,0.999150954,0.999999776,0.993126691,0.715580541,0.999998747,0.966316465,1,1,0.852386,1,0.994167529
group_2067,0.537162675,0.12367829,0.000113026,0.00022548,0.946502066,0.99631277,0.669026869,0.977784282,0.837329445,0.671638436,1,1,0.500633737,1,0.946109247
group_209,0.988827387,0.223884673,2.41E-06,1.74E-09,0.731431001,0.999991849,0.934272327,0.004056326,0.831005134,0.08196718,1,1,0.163905963,1,0.100427655
group_21,0.740725332,0.443664475,0.047241355,0.022902588,0.947247366,0.999999856,0.994625809,0.00260065,0.999810689,0.844535055,1,1,0.828237753,1,2.56E-57
group_2103,0.000864049,0.744260216,0.003907557,0.001028718,0.021732731,0.953700516,0.507216435,0.964017947,0.96439924,0.656198584,1,1,0.126341839,1,2.04E-12
group_2116,0.999924533,0.016666225,2.56E-06,3.76E-07,0.134414788,1,0.039244469,0.10009296,0.999688346,0.649178803,1,1,0.999996642,1,0.020165991
group_2117,0.094783834,0.111019205,1.39E-05,5.08E-08,0.01430316,0.344567728,0.961295559,0.002698349,0.374716181,0.800383766,1,1,0.160284402,1,8.36E-06
group_2118,0.580598367,0.991124643,4.19E-05,0.714133132,0.998385963,1,0.999222555,0.453796083,0.672164796,0.99585729,1,1,0.999999996,1,0.117634333
group_212,0.009392299,0.000121616,5.13E-06,2.01E-05,0.030615758,3.26E-05,0.98944932,0.022493492,0.802336476,0.231939684,1,1,0.261881062,1,1.15E-13
group_218,0.022111204,0.003439493,0.000905293,0.012194955,0.187711405,0.958751951,0.86273604,0.752098549,0.950795602,0.279266685,1,1,0.888300661,1,5.64E-49
group_2220,0.003001962,0.50229225,4.48E-05,0.042689282,0.939938985,0.997429806,0.917892732,0.676153353,0.995372472,0.002590566,1,1,1.15E-05,1,0.040301024
group_2245,0.101427024,0.200687743,0.005857446,0.823209287,1.10E-52,0.090336924,0.965663278,0.944415994,0.999914641,0.062024841,1,1,0.932887026,1,0.62981848
group_227,0.021630433,0.965182194,0.082666722,0.231119258,0.218113944,0.999945265,0.982820818,0.247212161,0.999999846,0.995489135,1,1,0.989951119,1,0.000669877
group_2273,0.285989757,0.295552823,0.222737838,0.023508406,7.12E-54,1.69E-05,0.810229191,0.687303876,0.620090089,0.990333821,1,1,0.605090055,1,0.002746134
group_229,0.896641635,0.37015004,0.145311034,0.583965481,0.999287241,0.999998973,0.702052206,0.880764471,0.999999981,0.999998766,1,1,1,1,0.999998124
group_2295,0.991057204,0.000345483,5.00E-08,1.37E-08,0.000105151,2.97E-05,0.987453349,0.00074317,0.803525577,0.009830051,1,1,0.879127242,1,7.49E-11
group_23,0.63114577,0.005005288,2.26E-05,6.64E-07,0.924907448,7.64E-12,0.867896319,0.027697333,0.999992728,0.983468827,1,1,0.116516511,1,3.82E-51
group_2348,0.027691777,0.997615493,0.367517442,0.548382169,0.410485775,0.999999897,0.664078609,0.806685223,0.975266886,0.048830172,1,1,0.053372623,1,0.000288795
group_2395,0.028973668,0.00430417,0.012902891,2.94E-08,0.485126694,0.676560505,0.977373065,0.101960302,0.973973055,0.744846473,1,1,0.00082471,1,9.77E-63
group_242,0.987622573,0.794479096,0.008485173,0.019812609,0.868366707,0.999907044,0.980107789,0.423516145,0.879196096,0.150470777,1,1,2.44E-09,1,9.77E-26
group_243,0.061031708,0.012220116,2.09E-10,4.09E-06,3.87E-15,0.939452354,0.771439384,0.098028687,0.999974629,0.999212734,1,1,0.989615293,1,1
group_2467,0.075720115,0.299530292,0.01589484,0.007422653,1.87E-05,0.999556385,0.138336407,0.539580776,0.999999949,0.754058726,1,1,0.001253304,1,0.999999997
group_251,0.896455032,0.001317649,0.013813273,2.82E-06,0.772410646,0.999996431,0.985563277,0.101549691,0.960239807,0.984549342,1,1,0.969410402,1,0.379016655
group_2523,0.08274375,0.23037033,0.009785742,0.05189286,0.996600553,0.999097589,0.779600995,0.979328072,0.999996822,0.312123015,1,1,0.937877196,1,0.999999926
group_2524,0.999283381,0.52594694,0.000552979,0.000400455,6.57E-14,0.194803994,0.995907476,0.005715857,0.689642497,0.043700011,1,1,0.929184122,1,2.02E-20
group_254,0.778346914,3.99E-08,3.08E-09,1.56E-08,1.83E-06,0.000458686,0.386074296,0.002592127,0.999999887,0.370023779,1,1,0.796940614,1,5.43E-09
group_255,0.210099018,0.454098829,4.30E-05,0.00151592,0.367478884,0.744202643,0.65121012,0.722368409,0.174480859,0.999999944,1,1,0.785134872,1,0.996169512
group_256,0.992187563,0.911855126,0.07707934,0.055594149,4.82E-14,8.78E-05,0.999870018,0.063485293,0.996778417,0.636506335,1,1,0.983239074,1,3.25E-49
group_262,0.194794709,0.017541786,1.21E-08,3.57E-08,0.154070649,0.037114743,0.92833545,0.000102602,0.999964396,0.367580526,1,1,0.975913933,1,1.12E-13
group_263,0.998114191,0.189202995,0.01891875,0.000205465,1.28E-06,0.006314283,0.946973968,0.026109367,0.998789817,0.404834752,1,1,0.004264412,1,1.44E-14
group_267,0.889294884,0.896799531,0.00100975,0.141746044,0.992873477,1,0.989660823,0.574742184,0.999983008,0.632118275,1,1,0.38546955,1,6.96E-10
group_2687,0.686290013,0.289469638,1.61E-06,8.39E-05,9.23E-05,0.983945328,0.998999452,0.138391596,0.999347676,0.025970618,1,1,3.48E-07,1,0.875937982
group_2690,0.507788116,0.000291434,6.94E-07,0.00234889,0.664646952,0.528609059,0.041937997,0.051089482,0.985394594,0.342002251,1,1,0.203612272,1,8.33E-76
group_2691,0.119310414,0.229728969,0.006397326,0.001273467,0.042901379,0.630716103,0.990794065,0.56183642,0.984500883,0.111792121,1,1,0.239589101,1,0.208708834
group_2698,0.396208568,0.041254809,2.03E-05,0.004194744,0.449588181,0.923241468,0.976338862,0.55285274,0.970403169,0.920597569,1,1,0.263834113,1,0.965360198
group_2707,0.945631129,0.000815352,4.76E-06,3.12E-05,0.201988593,0.999831787,0.11317671,0.003539773,0.869287095,0.971750352,1,1,0.287282815,1,0.013641423
group_2712,0.969156573,0.119001842,3.98E-06,0.000347049,0.999999838,0.989923331,0.779910518,0.118749997,0.999999993,0.825713089,1,1,0.665852071,1,1
group_273,0.980178099,0.987138852,0.007457982,0.170091865,9.04E-09,0.770573946,0.990653858,0.186709601,0.999999955,0.599939307,1,1,0.923231677,1,0.688686507
group_2736,0.94685605,0.000730694,0.0021888,1.30E-07,1.19E-55,0.955503142,0.003132693,7.71E-05,0.242586368,0.996898095,1,1,0.223607563,1,0.093184018
group_2740,0.792539912,0.002555506,3.73E-09,1.73E-06,0.992005951,0.962873638,0.460806608,0.105130529,0.015048714,0.948708444,1,1,0.423735564,1,0.999999999
group_2764,0.341847922,0.157410676,0.004558228,0.042638357,0.960623903,0.999999993,0.986770262,0.830360397,0.999783301,0.999838413,1,1,0.999654973,1,0.674676925
group_277,0.669458924,0.982444733,0.007042752,1.16E-05,8.45E-46,0.999363261,0.771102875,0.511074424,0.981415706,0.945063746,1,1,0.957919053,1,0.680127886
group_2774,0.006662123,1.86E-05,7.03E-09,1.36E-08,0.016992076,0.97227768,0.016560084,0.079190188,0.999450965,0.999770232,1,1,0.548733112,1,0.999999743
group_278,0.808644873,0.756352731,0.007074724,6.30E-06,0.480760468,0.998742543,0.796570631,0.115169672,0.999999574,0.996415756,1,1,0.061564972,1,2.18E-30
group_2784,0.355955324,0.000437358,0.034249849,1.48E-05,0.534938364,0.996762442,0.944783964,0.557917837,0.99981904,0.997533142,1,1,0.928599819,1,0.998418136
group_2790,0.014454978,0.155222753,0.031164432,0.004347965,0.228991293,0.845047143,0.170753102,0.960748814,0.999999712,0.960537043,1,1,0.581229393,1,0.868134873
group_280,0.523022795,0.013039011,7.97E-07,3.01E-08,0.019720657,0.998209809,0.956286616,0.001809994,0.999999632,0.96655125,1,1,0.943567009,1,0.225672217
group_2803,0.998106236,0.583767874,0.004072573,0.117302034,0.801121656,0.498942188,0.760051238,0.534957144,0.999836872,0.158340085,1,1,0.080216509,1,0.999972357
group_2812,0.032320464,0.251683384,0.000191103,7.87E-05,0.276741246,0.99703153,0.863565514,0.426352694,0.999805395,0.035569696,1,1,0.097847588,1,0.999837378
group_2817,0.849308318,0.271548431,0.003725907,0.134966871,0.955236769,0.994479028,0.472404491,0.932567647,0.99999788,0.446823252,1,1,0.006762127,1,0.999994429
group_282,0.999999957,0.001262009,3.06E-08,1.33E-09,5.30E-17,0.998823552,0.986819945,0.039117854,0.999088014,0.977793785,1,1,0.841942216,1,0.000358372
group_2834,0.827379918,0.014332651,0.00174924,6.37E-05,0.995643069,0.947762441,0.907718082,0.006265741,1,0.953556177,1,1,0.889671343,1,0.999911005
group_285,0.000253416,0.000897096,8.42E-11,1.98E-07,5.39E-53,0.70808349,0.784719364,6.09E-08,0.987354393,0.431814014,1,1,0.995254869,1,1.02E-33
group_2858,0.975515756,0.24654227,0.026248596,0.007157736,0.987902927,0.999998602,0.95000631,0.781642475,0.999999995,0.628244986,1,1,0.551900319,1,0.406705738
group_287,0.765495202,0.499752787,0.001084768,0.081051062,0.625701862,0.001251072,0.998013116,0.100198466,0.999938524,0.956161772,1,1,0.403602429,1,0.905216455
group_2870,0.819288115,0.000616654,3.61E-08,2.28E-13,0.342686091,0.999999662,0.928229436,0.092375558,0.250692967,0.712503806,1,1,0.959148449,1,2.77E-09
group_2875,0.139021309,0.091493448,8.09E-07,0.04231294,0.021553142,0.144256769,0.917723142,0.181191115,0.99997721,0.159745194,1,1,0.41926105,1,0.999796912
group_2886,0.081786394,0.002349313,3.10E-05,2.39E-05,0.000446876,0.965960389,0.545883336,0.23729023,0.998827926,0.733128405,1,1,0.012638042,1,0.997906761
group_289,1,6.10E-05,1.35E-06,2.22E-08,0.137091825,1.25E-07,0.994133022,0.000662379,0.968440777,0.670030678,1,1,0.00022671,1,0.165371868
group_2891,0.100546798,0.216169192,0.021886145,0.021105404,0.790171838,0.99999995,0.363670588,0.525971183,0.998382973,0.916304739,1,1,0.48013669,1,9.90E-08
group_2899,3.46E-05,0.000297922,4.73E-10,2.83E-07,0.038391175,0.993900736,0.868361928,0.784152937,0.02544021,0.92319028,1,1,0.179859387,1,0.426712924
group_2901,0.246199669,0.000244197,1.71E-06,0.001565045,0.755730215,0.985184183,0.93879271,0.364530638,0.997248343,0.969684289,1,1,0.980620355,1,6.71E-24
group_2910,0.146102355,0.156392543,0.023843074,0.019891842,0.998234489,0.43277301,0.93536469,0.766632333,0.998911748,0.207222211,1,1,2.76E-14,1,0.543817099
group_2911,0.171982301,6.51E-05,5.34E-09,7.06E-08,0.001398913,0.543816256,0.832112642,0.092925575,0.632384544,0.129554075,1,1,0.059145633,1,7.48E-28
group_2912,0.920730058,0.268386625,0.031899575,0.055738042,2.04E-06,0.809290802,0.993303925,0.118471027,0.96810909,0.553803516,1,1,0.162920172,1,0.036095013
group_292,0.981261889,0.999204344,0.40863392,0.39834383,0.999600554,1,0.90124428,0.421129999,0.999823344,0.965810922,1,1,0.999879742,1,0.146727938
group_2920,0.701238422,0.153293837,0.001291165,0.059579236,1.02E-23,0.999952937,0.778808398,0.944810675,0.999999891,0.985631278,1,1,0.556955371,1,0.999999978
group_293,0.998614388,0.105476584,1.51E-06,1.32E-09,8.53E-06,0.180462904,0.999359492,0.114939263,0.999999969,0.739697267,1,1,0.999994976,1,2.98E-20
